district,price,lon,lat,floor_area,number_floors,room_number,number_bathroom,school_district,rate,distance_metro,distance_hospital,distance_sea
440305,83487,113.94111,22.500032,109,7,3,2,1,10.53,854.8807139,2501.179683,5127.318517
440305,96526,113.93043,22.49966,88.06,7,3,1,1,9.92,445.8297395,1402.129017,6107.637292
440305,110000,113.93044,22.49965,58.5,7,2,1,1,9.92,445.8297395,1402.129017,6107.637292
440305,112190,113.92291,22.49949,65.96,16,1,1,1,9.92,1096.109634,627.1799631,6816.050228
440305,135202,113.922913,22.49948,48.52,17,1,1,1,9.92,1096.109634,627.1799631,6816.050228
440305,87520,113.922914,22.49947,78.84,15,2,1,1,9.92,1096.109634,627.1799631,6816.050228
440305,99080,113.922915,22.49946,51.07,12,1,1,1,9.92,1096.109634,627.1799631,6816.050228
440305,107868,113.922916,22.49945,71.94,11,2,1,1,9.92,1096.109634,627.1799631,6816.050228
440305,118572,113.922917,22.49944,70,12,2,1,1,9.92,1096.109634,627.1799631,6816.050228
440305,122424,113.92292,22.49943,48.52,17,1,1,1,9.92,1096.109634,627.1799631,6816.050228
440305,64231,113.93492,22.49829,169.7,23,4,2,1,10.53,240.9952976,1869.604198,5771.619369
440305,114744,113.93493,22.49828,89.33,24,4,2,1,10.53,240.9952976,1869.604198,5771.619369
440305,120538,113.93494,22.49827,130.25,24,4,2,1,10.53,240.9952976,1869.604198,5771.619369
440305,141259,113.93495,22.49826,88.49,24,3,1,1,10.53,240.9952976,1869.604198,5771.619369
440305,131343,113.93553,22.4976,116.87,22,3,2,1,10.53,223.5476992,1936.848467,5758.172556
440305,89988,113.93366,22.49731,96.68,8,3,1,1,10.53,102.0149413,1749.756683,5940.043595
440305,123530,113.92995,22.49601,85,30,3,2,1,9.92,395.7749231,1405.235564,6340.612055
440305,131051,113.92996,22.49602,52.27,30,2,1,1,9.92,395.7749231,1405.235564,6340.612055
440305,147127,113.92997,22.49603,52.2,30,2,1,1,9.92,395.7749231,1405.235564,6340.612055
440305,74867,113.93002,22.49578,233.75,32,5,3,1,9.92,393.4804269,1418.904182,6349.027038
440305,95101,113.93479,22.4954,79.39,12,2,1,1,10.53,151.1415532,1903.738503,5951.417452
440305,62281,113.93005,22.49535,113.68,32,4,2,1,9.92,401.510211,1436.271653,6370.270188
440305,107551,113.93557,22.49504,120.13,17,3,2,1,10.53,237.1808587,1991.255644,5905.86175
440305,72722,113.92921,22.4945,65.73,7,2,1,1,10.53,515.567804,1389.12935,6492.521383
440305,81657,113.93163,22.494241,67.11,33,2,1,0,0,325.2323735,1631.736111,6293.975991
440305,85382,113.93164,22.49422,38.65,33,1,1,0,0,325.2323735,1631.736111,6293.975991
440305,102708,113.93165,22.49423,35.83,33,1,1,0,0,325.2323735,1631.736111,6293.975991
440305,107032,113.93166,22.49424,47.93,33,2,1,0,0,325.2323735,1631.736111,6293.975991
440305,60282,113.936671,22.492897,71,6,2,1,0,0,488.1421807,2168.969145,5947.651229
440305,93389,113.92854,22.49228,107.08,7,3,1,1,10.53,408.1784152,1445.556025,6679.544817
440305,110204,113.93562,22.49201,119.96,32,3,2,1,10.53,522.4982077,2105.39113,6092.699292
440305,124354,113.93563,22.49202,88.94,34,4,3,1,10.53,522.4982077,2105.39113,6092.699292
440305,94174,113.8984,22.49051,79.64,17,2,1,0,0,1069.926349,2138.545939,9524.930305
440305,117795,113.89841,22.49052,87.95,17,3,1,0,0,1069.926349,2138.545939,9524.930305
440305,105918,113.9131,22.49051,70.81,31,1,1,1,9.92,226.3904215,1068.073366,8166.692798
440305,115601,113.9132,22.49052,171.28,25,4,2,1,9.92,226.3904215,1068.073366,8166.692798
440305,74646,113.92822,22.49043,40.86,18,1,1,0,0,244.6830845,1541.969951,6814.758271
440305,90399,113.92823,22.49044,40.93,18,1,1,0,0,244.6830845,1541.969951,6814.758271
440305,91777,113.92824,22.49045,40.86,18,1,1,0,0,244.6830845,1541.969951,6814.758271
440305,96354,113.92825,22.49046,70.47,18,3,1,0,0,244.6830845,1541.969951,6814.758271
440305,117537,113.93462,22.48788,74.7,33,2,1,0,0,883.8902119,2242.04664,6447.918869
440305,68580,113.93463,22.48787,87.49,34,3,2,0,0,883.8902119,2242.04664,6447.918869
440305,92996,113.93464,22.48786,82.37,33,3,2,0,0,883.8902119,2242.04664,6447.918869
440305,95169,113.93465,22.48785,82.38,33,3,1,0,0,883.8902119,2242.04664,6447.918869
440305,97290,113.93466,22.48784,73.8,33,2,1,0,0,883.8902119,2242.04664,6447.918869
440305,100524,113.93467,22.48783,57.3,34,2,1,0,0,883.8902119,2242.04664,6447.918869
440305,109290,113.93468,22.48782,31.11,34,1,1,0,0,883.8902119,2242.04664,6447.918869
440305,114266,113.93469,22.48781,70.45,34,2,1,0,0,883.8902119,2242.04664,6447.918869
440305,81715,113.93413,22.48678,105,18,3,2,0,0,859.5203441,2269.235869,6568.674121
440305,72119,113.93468,22.48648,90.13,7,3,2,0,0,924.5066152,2334.393666,6544.779362
440305,75447,113.93469,22.48649,90.13,7,3,1,0,0,924.5066152,2334.393666,6544.779362
440305,95774,113.911305,22.48631,144.09,28,4,2,0,0,240.6605295,1563.575499,8541.245738
440305,98498,113.911306,22.48632,119.8,28,3,2,0,0,240.6605295,1563.575499,8541.245738
440305,78159,113.89331,22.48519,102.1,22,4,2,0,0,321.2058431,2888.411191,10243.22295
440305,90436,113.89332,22.48518,88.35,22,4,2,0,0,321.2058431,2888.411191,10243.22295
440305,94048,113.89333,22.48517,129.19,22,5,2,0,0,321.2058431,2888.411191,10243.22295
440305,52017,113.88756,22.48092,96.7,8,3,2,0,0,566.7821696,3644.267813,10981.9318
440305,54527,113.88757,22.48091,95,8,3,1,0,0,566.7821696,3644.267813,10981.9318
440305,80636,113.88758,22.48093,66.1,7,2,1,0,0,566.7821696,3644.267813,10981.9318
440305,102518,113.9043,22.47811,59.99,19,2,1,0,0,350.3034569,2688.353903,9623.561746
440305,71969,113.90431,22.47812,75.45,19,2,1,0,0,350.3034569,2688.353903,9623.561746
440305,74267,113.90432,22.47813,75,19,2,1,0,0,350.3034569,2688.353903,9623.561746
440305,84851,113.90433,22.47814,75.78,19,2,1,0,0,350.3034569,2688.353903,9623.561746
440305,86488,113.90434,22.47815,71.34,19,2,1,0,0,350.3034569,2688.353903,9623.561746
440305,87505,113.90435,22.47816,61.14,27,1,1,0,0,350.3034569,2688.353903,9623.561746
440305,89336,113.90436,22.47817,71.64,19,2,1,0,0,350.3034569,2688.353903,9623.561746
440305,91468,113.90437,22.47818,74.89,19,2,1,0,0,350.3034569,2688.353903,9623.561746
440305,91564,113.90438,22.47819,61.16,27,2,1,0,0,350.3034569,2688.353903,9623.561746
440305,100531,113.90439,22.4781,67.84,19,2,1,0,0,350.3034569,2688.353903,9623.561746
